id,Name,priority
202826,Speaker; Wall mounted,2
202826,Speaker; Wall mounted; Type,2
202757,Alarm Strobe,2
202757,Cool Room Safety Bell,2
202757,Fire Alarm Strobe,2
202757,Internal Siren,2
203807,Flag Pole; Stainless Steel,2
203807,Flagpole,2
197628,Floor - Carpet Tile [HDuty],2
197603,Floor - Carpet; Commercial [HDuty],2
197633,Cricket Pitch; Synthetic,2
197633,Floor - Rubberized; Playground Softfall,2
202711,Bench Saw,2
202711,Cabinet Saw,2
202711,Table Saw,2
197145,Copier Collator,2
197145,Photocopier/Printer/Scanner; Fuji Xerox,2
197145,Photocopier/Printer/Scanner; Model AR-M162,2
197145,Photocopier/Printer/Scanner; Model MP C6004,2
197145,Photocopier/Printer/Scanner; MP C6004,2
197145,Printer Copier Fax,2
197145,Printer; E460DN,2
197145,Printer; FS - 2100DN,2
197145,Printer; Lemark,2
197145,Printer; Model B412,2
197145,Printer; Model FS-1370DN,2
197145,Printer; Model XXX,2
197145,Printer; PS - 1370DN,2
197145,Printer; Xerox,2
196915,Chair; Student; Hard Plastic,2
196915,Chair; Hard Plastic,2
197157,Paper Shredder; Large,2
197068,Pie Warmer,2
202304,Water Cooler,2
196806,Piano Keyboard,2
202650,FIRE BLANKETS,2
197165,Bin - General Small,2
197165,Rubbish Bin; Small Basket,2
197165,Waste Paper Bin,2
196798,Sound System; PA Amplifier,2
197700,Anchor Point,2
202456,Duress Alarm,2
202456,Duress Buttons - Fixed,2
202456,Fire Alarm - Manual Call Point,2
196855,Projector Display Screen; Adjustable,2
196855,Projector Display Screen; Without Rolling Screen,2
196855,Projector Screen,2
202761,Phone,2
202761,Telephone,2
197166,Pin Board,2
197166,Pinboards,2
197701,Fixed Access Ladder,2
196902,Locker; Storage,2
202633,Emergency Light,2
202633,Emergency Light; Square,2
202633,Emergency Light; Triangle,2
202314,Therm. Mixing Valve,2
202314,Thermostatic Mixing Valve,2
197626,Floor - Tiles; Ceramic,2
197443,Hand Rail,2
197443,Handrail - SS: Lm,2
197443,Staircase Handrails,2
202568,HWS - Domestic; Electric 50L,2
202565,HWS - Domestic; Gas 18L,2
202565,HWU - Gas Domestic,2
202565,HWU - Gas/Elect,2
202565,HWU - Internal Gas Domestic,2
202569,HWU - Solar,2
203900,Perimeter Fencing,2
202765,Heater,2
202366,External Lighting,2
202357,Downlights,2
197428,Mirror,2
197496,Tap Set; Including Spout,2
197496,Tap; Mixer Tap,2
197648,Paint; Ceiling Linings,2
197282,Paint; Downpipes Lm,2
197636,Paint; Floor Concrete/Epoxy Finish-m2,2
197649,Paint; Internal Walls,2
197287,Paint; Metal General,2
197279,Paint; Soffit Lining - m2,2
197279,Paint; Soffit Lining 300mm - lm,2
202430,Commercial Range Hoods,2
202430,Range Hood - Commercial; Kitchen,2
202430,Rangehood; Canteen Canopy,2
202805,Roof Rotary Ventilator,2
202457,Card Reader - Door Access,2
202643,Light Sensor,2
202643,Light Sensor; External,2
202643,Motion Detector,2
202643,Motion Detector;,2
202643,Motion Detector;,2
202643,PIR Detector,2
202857,Exit Door Access Button,2
202857,Exit Door Access Button; Emergency Access,2
197425,Book Shelf; Medium Size; Portable,2
197425,Book Shelf,2
197425,Book shelf; Portable,2
197425,Shelving - Exec 3 Tier,2
197425,Shelving; Adjustable,2
197425,Shelving; Bookcase/Desk,2
197425,Shelving; Desktop Shelf,2
203740,Paint; Line Marking L/M,2
197425,Shelving; Under Desk,2
203763,Drain; Type 1; External,2
203763,Drain; Type 2; External,2
203763,Stormwater Pit,2
203763,Stormwater Pits,2
197425,Shelving; Wooden Shelves,2
197438,Shower Curtain,2
197438,Shower Curtain; Incl Track,2
203802,Roof - Shade Sail,2
197466,Joinery - Sink; Double,2
197466,Sink; Kitchen Commercial Dbl; SS (drainer) 2m,2
203854,Parking Station Gate,2
203864,Bike Rack,2
203866,Drinking fountains,2
202866,Light Switch,2
202628,Fluoro Lighting,2
202628,Internal Lighting,2
197079,Stove - Electric,2
197048,Toaster,2
197110,Washing Machine; Front Loader,2
197110,Washing Machine; Top Loader,2
197013,Bed - Portable First Aid; Foldable - On Wheels,2
202497,Trolley Wheelbarrow,2
203908,Fencing Gate; Chain Wire,2
203908,Fencing Gate; Chain Wire; Control Panel,2
203908,Fencing Gate; Chain Wire; Main Entrance Gate,2
203908,Fencing Gate; Chain Wire; Water Pump,2
203908,Fencing Gate; Chain Wire; Water Tank,2
203908,Fencing Gate; Metal,2
203908,Fire Hyd Access Gates-003key,2
203908,Fire Hyd Access Gates-003kye,2
197080,Stove - Gas,2
202575,ELECTRIC SWITCHBOARD; DB - AC1,2
202575,ELECTRIC SWITCHBOARD; DB - AC2,2
196796,Sound System,2
202541,Grass Trimmer,2
196836,Server Cabinet,2
196836,Server Cabinet; TGZK GD/101/3,2
202550,RCDs,2
202575,ELECTRIC SWITCHBOARD; DB - AC3,2
202575,ELECTRIC SWITCHBOARD; GYM-DB-AC4,2
202575,ELECTRIC SWITCHBOARD; MSSB COMMS,2
202563,Bell System,2
202563,Intercom System,2
202563,Microphone - PA System,2
202563,PA System,2
202563,PA System Master,2
202591,Stage Focus Light,2
197062,Freezer; Deep Freezer,2
197197,Audio - Visual Control System,2
197197,BMS CONTORLS; BMS,2
197197,CBUS Light Controllers,2
197197,Dual Pump Controller,2
197197,Gas Control Unit,2
197197,Stage Light Control System,2
202645,Mortice Lock - Electronic,2
196800,Drums,2
196800,Drums Set; Type 2,2
202666,Vertical Milling Machine,2
197123,Scales,2
202676,Welder,2
202677,Leaf Blower,2
202687,Adjustable Angle Saw; Manual,2
202691,Thicknesser,2
202735,Bench Sander,2
202743,Woodwork Jigsaw,2
202758,Emergency Gas Shut Off Valve,2
202762,Parking Intercom,2
202762,Parking Intercom Access Stand,2
197076,Fridge - Bar; 1 Door,2
197076,Fridge - Bar; With Small Freezer,2
202786,Oscillating Spindle Sander,2
202803,Security Control Panel,2
197491,Tap - Sensor; Hands Free,2
197470,Toilet - Bowl; Ceramic,2
197478,Toilet - Urinal; Ceramic,2
197470,Toilet WC; VC with Dual Flush,2
202723,Insecticide Spray tank,2
197569,Wall - Block; Concrete Internal,2
197556,Wall - Plywood,2
197556,Wall - Plywood Cladding,2
197556,Wall - Plywood Cladding 40Yrs,2
197556,Wall - Plywood Cladding Panels,2
197556,Wall - Plywood Panel,2
197556,Wall - Plywood Panel 40 Yrs,2
197556,Wall - Plywood Panel Cladding; 40 Yrs,2
197661,Splashback; Laminate/Tile,2
197661,Wall - Vinyl Sheet,2
203812,Domestic Hot Water Meter,2
197369,Window; Timber; 1 to 2 m2,2
203757,Bitumen carpark,2
197409,Board Room 1 Timber Cabinet,2
197409,Cabinet,2
197409,Cloakroom wardrobe unit,2
197603,Office Carpet,2
197603,Rug - circular,2
197603,Rugs,2
197413,People counter,2
197413,Reception Desk,2
197608,Vinyl flooring,2
197609,Vinyl tiles,2
197700,Roof access harness point,2
197701,10Ft Fibreglass Ladder,2
197701,120kg 4Ft Fibreglass Ladder,2
197701,120kg 6 Ft Fibreglass Ladder,2
197701,120Kg Aluminium Ext Ladder,2
197701,12Ft 150kg Fibreglass Ladder,2
197701,130kg Fibreglass Ext Ladder,2
197701,150kg Fibreglass Ext Ladder,2
197701,6Ft Platform Ladder,2
197701,8Ft 150kg Aluminium Ladder,2
197701,8Ft Fibreglass Ladder,2
197701,Access ladder,2
197703,Lightning Protection,2
197428,Mirrors,2
203791,Food Crt Planter,2
203791,Food Crt Planter Box,2
203791,Planter 320x1050 White,2
203791,Planter 55 x 50 white,2
203791,Planter Fit 80 x 50 white,2
203807,Flag pole,2
196897,Food Court Tables,2
202281,Fire Sprinkler Water Tank #2,2
202284,Fire Sprinkler Water Tank #1,2
202286,Rainwater tank,2
202296,VSD,2
202312,Automatic back wash filter,2
202312,UV filter,2
202312,Water filter,2
202317,Tempering Valve,2
202323,Hot water pump,2
202341,Solar panel mounted on steel pole,2
202512,Hydrant Booster,2
202343,Hydrant Booster Connection,2
202343,Sprinkler Booster Connection,2
202350,Chiller - York Centrifugal,2
202355,Fire Ext Set CO2 - 3.5kg,2
202356,Thermostats - Electronic,2
197237,Bench seat,2
197237,Stainless steel bench seat,2
202813,Dosing pump,2
202401,Compressor - Air  AC,2
202406,AutoWalk,2
202406,Moving Walkway,2
202406,Travelator,2
202408,Escalator,2
197210,Emergency key access cabinet,2
197210,Key cabinet,2
197210,Metal cabinet,2
202438,Fire Pump Make Up Tank,2
202438,Fire Pump Sets Diesel Fuel,2
202440,2829-0-4 - Chiller 1,2
202440,2829-0-5 - Chiller 2,2
202440,2829-0-6 - Chiller 3,2
202440,2829-0-7 - Chiller 4,2
202440,2829-0-8 - Chiller 5,2
202440,Chiller 1 -  York Screw,2
202448,Passenger / Goods Lift,2
203864,Bicycle rack,2
203864,Bike racks,2
197051,Toaster,2
196986,AED,2
196986,Concierge AED,2
196986,Defibrillator,2
196986,Defibrillators,2
202493,Trolley/Pallet Jack,2
197142,Laminating Machine,2
197112,Maintenance Wet/Dry Vacuum,2
197265,RLS - Roller Shutters,2
197265,Shutter Loading Dk,2
197265,Shutter Loading Dock,2
202508,Fire Ext Set DCP - 4.5kg,2
202509,Fire Ext Set DCP - 9kg,2
202508,Fire Ext Set CO2 - 5kg,2
202533,Satellite dish,2
202536,CCTV monitoring system,2
197145,Prinet/Scanner/Photocopier,2
197627,Timber flooring,2
197433,Window Blinds Roll,2
197434,Curtain and rail,2
202561,TV antenna,2
202562,PABX System,2
202584,Uninterruptible power supply (UPS) system,2
202596,Light - Emg (Spitfire),2
202596,Light - Emg - LED Spitfire,2
196851,Board Room TV,2
196851,LCD TV,2
196908,Shelf Bookcase,2
196908,Shelfs Bookcase,2
203923,Bike racks - row of 8,2
207994,Electrolux Dishwasher,2
196924,Draws Cabinet,2
196924,Filing Cabniets,2
196925,Draws Cabinet,2
196925,Filing cabinet,2
202682,Monitor,2
202682,Security monitors,2
202636,Fire Ext Set CO2 - 2kg,2
202637,Smoke Spill Fan,2
202638,CO Sensors,2
202641,Pipework - Hydrant,2
202642,CCTV camera,2
202643,Lighting sensor,2
202646,Motor,2
202650,Fire Blanket Set,2
202658,Sewage pump controller,2
202675,Battery Drill,2
196929,Office chairs,2
196929,Office Chairs wheeled,2
197183,Finance Safe,2
202700,200W Heat Gun,2
196853,DVD player,2
202721,Hydrant Booster,2
202725,3 Wheel Fridge Trolley,2
202726,Radio - M4,2
202729,Rapid Charge Unit,2
202730,Workshop Bench Grinder,2
202734,18V Battery Grinder,2
202738,Wood Plane,2
202740,Ice Rink Lift,2
202740,Skyjack Verticle Mast,2
202740,Spider Lift,2
202741,Essential Srv Generator,2
202742,18V Battery Impact Drill,2
202742,18V Battery Impact Driver,2
202743,Hand Held JigSaw,2
197161,Binding Machine,2
196968,Filing Compactus,2
196932,Cross Mall Stool,2
196932,Stool - timber,2
196932,Stools,2
202759,Proximity reader,2
202760,Air Curtain,2
202761,Phones,2
202761,Telephone Handsets,2
202762,Intercom,2
202762,Video intercom,2
202762,Voice intercom,2
202762,Voice intercom device,2
202767,Maintenance Air Compressor,2
202768,Boiler,2
202768,Boiling water unit,2
197055,Fridge,2
197055,Kelvinator,2
197055,Staff refrigerator,2
197076,Underbench fridge,2
196946,Arm Chairs,2
196946,Armchair,2
196946,Armchair - leather,2
196947,One seater sofa,2
196947,Sofa,2
196947,Sofa - 2 seater,2
196947,Sofa - 3 seater,2
196947,Sofa - two seater,2
197166,Information board,2
197166,Notice board,2
197167,Whitboards,2
196951,Nappy changing table,2
196951,Parents Rm Change Table,2
196953,Filing Cabinet,2
196953,Filing Cabinets,2
196953,Metal cabinet,2
196958,Timber desk,2
197399,Toilet roll holder,2
197406,Electric hand dryer,2
196959,Lockers,2
197085,LG Microwave,2
197085,Microwave,2
202811,Rangehood,2
202811,Ventilation cowls,2
202813,Water Feature Treatment,2
202594,Down lights - wall mounted,2
202594,Downlights,2
202594,Lighting - Downlights,2
202822,Hot water unit,2
202822,Underbench hot water unit,2
202826,Loud Speaker,2
202826,Speakers - small,2
202829,CCTV management server,2
202829,CCTV recording server,2
202840,Makita Dust Extractor,2
202858,Fire Dampers,2
202858,Damper - Fire,2
197495,Urinal flush sensor,2
197171,First Aid,2
202862,Light - Street,2
202863,VSD (CWP),2
202863,VSD drive - cooling tower fan,2
202943,Compactor,2
197713,Harness - Spider Lift,2
197713,Safety Harness Kit,2
202767,"compressed air; compressor, reciprocating",2
197568,walls; wall tiles - ceramic,2
203877,lighting - specialist; security,2
202943,miscellaneous; garbage compactor,2
202425,split a/c units; split air conditioner - non ducted,2
202732,"compressed air; compressor, screw",2
202311,sanitaryware; emergency eye wash,2
202419,emergency power; diesel generator,2
202840,extraction system; dust extraction unit,2
202455,ventilation system; supply air fan,2
197081,domestic kitchen; oven - wall,2
202425,split a/c units; split air conditioner - ducted,2
202471,domestic hot water; domestic hot water unit - electric,2
196836,communications; server,2
202591,lighting - external; high bay light,2
197701,ladder; ladder - fixed,2
202306,sanitaryware; safety shower,2
202813,chemical; pump,2
202291,air handling units; air handling unit,2
202849,heating system; heat exchanger,2
197521,doors; metal - clad,2
202355,portable fire equipment; carbon dioxide fire extinguisher,2
202591,lighting - internal; high bay light,2
202907,storage; above ground fuel storage tank,2
203807,grounds; flagpole,2
202642,cctv systems; camera - static,2
197027,commercial kitchen - wash-up; dishwasher,2
202644,air handling units; electric duct heater,2
197055,domestic kitchen; refrigerator - freestanding,2
202471,domestic hot water; boiler - electric - storage,2
202565,domestic hot water; boiler - gas - instantaneous,2
202471,domestic hot water; electric water heater,2
202808,domestic cold water; pump - general purpose,2
197125,domestic laundry; cleaning utensils,2
202613,indoor air quality; filters - hepa,2
202511,portable fire equipment; foam fire extinguisher,2
202512,fire sprinkler system; diesel sprinkler booster pump,2
202848,heating hot water; boiler - electric,2
202312,water treatment systems; water filter,2
197593,ceilings; metal - corrugated colourbond,2
197271,doors ; metal - roller industrial,2
197704,roof coverings; polycarbonate,2
197253,doors; aluminium - glazed,2
197593,ceilings; metal - corrugated galvanised,2
203760,stormwater drainage; drain - concrete,2
202765,heating system; heater - gas,2
202768,boiling water unit; boiling water unit - wall mounted,2
202554,fire sprinkler system; electric sprinkler booster pump,2
202768,boiling water unit; boiling water unit - underbench mounted,2
202352,cooling tower; cooling tower - wet (open),2
197429,rail; track,2
196788,traffic management; convex mirror,2
202628,lighting - internal; high intensity discharge light,2
202764,safety; scba - self contained breathing apparatus,2
197266,doors; automatic insulated roller door,2
202410,fan coil units; fan coil unit - ducted,2
202425,split a/c units; split a/c unit < 10 kw ducted,2
202352,cooling tower; cooling tower - dry (closed),2
202425,split a/c units; ducted split a/c unit condensing unit,2
202757,fire alarm system; co2 detectors,2
203805,"furniture; shade structure, pergola",2
202425,split a/c units; split a/c unit < 10 kw non ducted,2
202410,fan coil units; fan coil unit - non ducted,2
202652,gantry with electric hoist; gantry crane crab/monorail travel (cross travel),2
197193,security management system; head end hardware & redundancy,2
203740,"roads, paths and paving; line marking",2
197514,fire doors; fire resistant door sets - sliding,2
197535,walls; operable walls,2
202396,fume cupboards; extracting,2
202652,gantry with electric hoist; control panel and pendant,2
197607,floors; sealed surface - acrylic (water based),2
